Ticker,TickerType,Company,Traded,Transaction,Trade_Size_USD,Status,Subholding,Description,Name,Filed,Party,District,Chamber,Comments,Quiver_Upload_Time,excess_return,State,last_modified,traded_date,filed_date,ticker_clean,excess_return_30d,excess_return_90d,good_trade_30d,good_trade_90d
DHR,Stock,Danaher Corporation Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-3.10161708775349,Oklahoma,2023-10-13,2023-09-13,2023-10-12,DHR,-3.296074363741497,-5.756488290794859,False,False
CVX,Stock,Chevron Corp,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-20.9467505726159,Oklahoma,2023-10-13,2023-09-13,2023-10-12,CVX,1.8385702184428587,-18.20536253599713,True,False
HD,Stock,"Home Depot, Inc. (The) Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-0.0089200319060953,Oklahoma,2023-10-13,2023-09-13,2023-10-12,HD,-7.2948359222143715,-1.699208494138138,False,False
CMCSA,Stock,Comcast Corporation - Class A Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-19.8939754067098,Oklahoma,2023-10-13,2023-09-13,2023-10-12,CMCSA,0.07240819610480065,-9.521892462872284,True,False
ABT,ST,ABBOTT LABORATORIES,"Wednesday, September 13, 2023",Purchase,"$1,001 - $15,000",NEW, NORTHWESTERN MUTUAL - JOINT,,John Curtis,2023-10-04,R, UT03,House,,2023-10-05,-2.07410875308472,Utah,2023-11-16,2023-09-13,2023-10-04,ABT,-8.384195279066109,-0.05995791256845351,False,False
MSFT,Stock,Microsoft Corp,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,9.37358826149726,Oklahoma,2023-10-13,2023-09-13,2023-10-12,MSFT,0.6474551099264758,7.457291653500664,True,True
NKE,Stock,Nike Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-10.8875028105788,Oklahoma,2023-10-13,2023-09-13,2023-10-12,NKE,7.0583571281575335,20.51103181184115,True,True
META,Stock,"Meta Platforms, Inc. - Class A Common Stock","Wednesday, September 13, 2023",Purchase,"$50,001 - $100,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,44.1512854177001,Oklahoma,2023-10-13,2023-09-13,2023-10-12,META,6.282932843533596,5.613340287322988,True,True
SBUX,Stock,Starbucks Corporation - Common Stock,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-21.5644969756362,Oklahoma,2023-10-13,2023-09-13,2023-10-12,SBUX,-2.4964359219232013,-2.6867948012613496,False,False
SHW,Stock,Sherwin-Williams Company,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,10.1203587668954,Oklahoma,2023-10-13,2023-09-13,2023-10-12,SHW,-4.889912775884142,5.873537355127656,False,True
BLK,Stock,"BlackRock, Inc. Common Stock","Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,0.562377787877802,Oklahoma,2023-10-13,2023-09-13,2023-10-12,BLK,-6.851882181999224,4.95550014991919,False,True
PEP,Stock,Pepsico Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-22.8981137662276,Oklahoma,2023-10-13,2023-09-13,2023-10-12,PEP,-7.826626187178054,-10.184300911821232,False,False
TMO,Stock,Thermo Fisher Scientific Inc,"Wednesday, September 13, 2023",Purchase,"$15,001 - $50,000",New,,,"Mullin, Markwayne",2023-10-12,R,,Senate,,2023-11-09,-0.201364607592014,Oklahoma,2023-10-13,2023-09-13,2023-10-12,TMO,-2.364133722101347,-6.59370386799647,False,False
LLY,ST,ELI LILLY AND COMPANY,"Tuesday, September 12, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,11.1688703712126,New Jersey,2023-11-16,2023-09-12,2023-10-15,LLY,4.385489955993815,-6.144324483965424,True,False
NVDA,ST,NVIDIA CORPORATION,"Tuesday, September 12, 2023",Purchase,"$1,001 - $15,000",NEW, IRA TWO,3 SHARES $1344,Pete Sessions,2023-09-23,R, TX17,House,,2023-09-27,81.0847995153508,Texas,2023-11-16,2023-09-12,2023-09-23,NVDA,7.141113396423693,0.3177378742284631,True,True
ATLKY,ST,ATLAS COPCO AB SPONSORED ADR REPSTG CLASS A,"Tuesday, September 12, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,17.1519807358764,New Jersey,2023-11-16,2023-09-12,2023-10-15,ATLKY,-5.797778395236475,-15.193931154914765,False,False
PPG,ST,"PPG INDUSTRIES, INC.","Tuesday, September 12, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2023-10-05,D, TX37,House,,2023-10-08,-11.6693587083601,Texas,2023-11-16,2023-09-12,2023-10-05,PPG,-0.30762605474926596,5.367910932109221,False,True
LRLCY,ST,L'OREAL CO. AMERICAN DEPOSITARY SHARES,"Tuesday, September 12, 2023",Purchase,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,-2.3519289138656,New Jersey,2023-11-16,2023-09-12,2023-10-15,LRLCY,-1.3818793703719967,7.317839731628939,False,True
V,ST,VISA INC.,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,0.431169090678566,Florida,2023-11-16,2023-09-11,2023-10-12,V,2.2052702250974554,-0.753888935520064,True,False
PFE,ST,"PFIZER, INC.","Monday, September 11, 2023",Sale,"$1,001 - $15,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-31.7362056580714,Florida,2023-11-16,2023-09-11,2023-10-12,PFE,-0.017154036334587897,18.62372863428765,False,True
ROK,ST,"ROCKWELL AUTOMATION, INC.","Monday, September 11, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-10-13,R, OK01,House,,2023-10-13,-18.4847762762438,Oklahoma,2023-11-16,2023-09-11,2023-10-13,ROK,4.514427901861396,-7.805652943074392,True,False
AAPL,ST,APPLE INC.,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-17.8157554434144,Florida,2023-11-16,2023-09-11,2023-10-12,AAPL,-2.7079583773888305,-4.697231826574266,False,False
UPS,ST,"UNITED PARCEL SERVICE, INC.","Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-18.7319507827981,Florida,2023-11-16,2023-09-11,2023-10-12,UPS,1.011780920685157,6.184021104719339,True,True
JPM,ST,JP MORGAN CHASE & CO.,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,17.6740174139573,Florida,2023-11-16,2023-09-11,2023-10-12,JPM,-3.632505422093113,-7.126354661246359,False,False
CSCO,ST,"CISCO SYSTEMS, INC.","Monday, September 11, 2023",Sale,"$50,001 - $100,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-27.9742060702738,Florida,2023-11-16,2023-09-11,2023-10-12,CSCO,3.132011840136484,16.114905906983523,True,True
MSFT,ST,MICROSOFT CORPORATION,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,9.16510743481981,Florida,2023-11-16,2023-09-11,2023-10-12,MSFT,-0.829217546321348,-6.8636327546165665,False,False
NVDA,ST,NVIDIA CORPORATION,"Monday, September 11, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY - SELECT UMA ACCOUNT # 1,,Josh Gottheimer,2023-10-15,D, NJ05,House,,2023-10-16,80.365220657108,New Jersey,2023-11-16,2023-09-11,2023-10-15,NVDA,-6.066160414897082,-0.19936998013978524,False,False
HD,ST,"HOME DEPOT, INC.","Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-0.396531390848878,Florida,2023-11-16,2023-09-11,2023-10-12,HD,6.770848647973171,2.106518087826492,True,True
XOM,ST,EXXON MOBIL CORPORATION,"Monday, September 11, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-10-13,R, OK01,House,,2023-10-13,-16.5894846007953,Oklahoma,2023-11-16,2023-09-11,2023-10-13,XOM,-4.2560050326509895,-15.74444822978508,False,False
PG,ST,PROCTER & GAMBLE COMPANY,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-9.77362034882573,Florida,2023-11-16,2023-09-11,2023-10-12,PG,5.130251425391941,8.778530680561836,True,True
PEP,ST,"PEPSICO, INC.","Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-22.033135739498,Florida,2023-11-16,2023-09-11,2023-10-12,PEP,6.652655157818687,9.217061805502935,True,True
GOOG,ST,ALPHABET INC. - CLASS C CAPITAL STOCK,"Monday, September 11, 2023",Sale,"$50,001 - $100,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-10.8417454694846,Florida,2023-11-16,2023-09-11,2023-10-12,GOOG,-5.337615867058421,5.215000564483208,False,True
MCD,ST,MCDONALD'S CORPORATION,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-14.279568442807,Florida,2023-11-16,2023-09-11,2023-10-12,MCD,7.8461995951267465,-0.3485049195428136,True,False
UNH,ST,UNITEDHEALTH GROUP INCORPORATED COMMON STOCK,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-11.67153412558,Florida,2023-11-16,2023-09-11,2023-10-12,UNH,-11.797614582287885,-10.405218305020147,False,False
EMR,ST,EMERSON ELECTRIC COMPANY,"Monday, September 11, 2023",Purchase,"$1,001 - $15,000",NEW, HERN FAMILY REVOCABLE TRUST > BROKERAGE INVESTMENT ACCOUNT,DIVIDEND REINVESTMENT,Kevin Hern,2023-10-13,R, OK01,House,,2023-10-13,-3.6004988539088,Oklahoma,2023-11-16,2023-09-11,2023-10-13,EMR,-0.5637343404456652,-13.395473872350605,False,False
SBUX,ST,STARBUCKS CORPORATION,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-19.85914150875,Florida,2023-11-16,2023-09-11,2023-10-12,SBUX,1.4257272738750104,0.4470464611119551,True,True
WMT,ST,WALMART INC.,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-3.28759576879021,Florida,2023-11-16,2023-09-11,2023-10-12,WMT,1.2552620294046468,10.979213658745014,True,True
MRK,ST,"MERCK & COMPANY, INC. COMMON STOCK","Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-2.16108066770278,Florida,2023-11-16,2023-09-11,2023-10-12,MRK,2.2703241781776295,6.90296142012058,True,True
NEE,ST,"NEXTERA ENERGY, INC.","Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-25.0900837790681,Florida,2023-11-16,2023-09-11,2023-10-12,NEE,18.25407537107563,14.587975934031883,True,True
IBM,ST,INTERNATIONAL BUSINESS MACHINES CORPORATION,"Monday, September 11, 2023",Purchase,"$1,001 - $15,000",NEW,,REINVEST SHARES,Lloyd Doggett,2023-10-05,D, TX37,House,,2023-10-08,14.7127739045877,Texas,2023-11-16,2023-09-11,2023-10-05,IBM,-1.0081838899890783,7.188847016886557,False,True
JNJ,ST,JOHNSON & JOHNSON,"Monday, September 11, 2023",Sale,"$15,001 - $50,000",NEW, FIDELITY JOINT TBE,,C. Scott Franklin,2023-10-12,R, FL18,House,,2023-10-13,-16.8121611508038,Florida,2023-11-16,2023-09-11,2023-10-12,JNJ,1.5211361555962366,7.6802639585068615,True,True
DEO,ST,DIAGEO PLC,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-22.6470096572693,Florida,2023-11-16,2023-09-08,2023-10-10,DEO,3.315431069158359,15.782839023459172,True,True
LAMR,ST,LAMAR ADVERTISING COMPANY - CLASS A,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,19.4472584233607,Florida,2023-11-16,2023-09-08,2023-10-10,LAMR,5.570305568275247,-17.029040506675663,True,False
PGR,ST,PROGRESSIVE CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,36.105980176638,Florida,2023-11-16,2023-09-08,2023-10-10,PGR,-8.257607658063137,-16.24080915420647,False,False
NSC,ST,NORFOLK SOUTHERN CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,15.9582957172983,Florida,2023-11-16,2023-09-08,2023-10-10,NSC,-2.78937854694683,-13.354972984043467,False,False
BIO,ST,"BIO-RAD LABORATORIES, INC. CLASS A","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-21.6247526888369,Florida,2023-11-16,2023-09-08,2023-10-10,BIO,-3.015349087325103,16.209572367411205,False,True
NOC,ST,NORTHROP GRUMMAN CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-5.57433429602312,Florida,2023-11-16,2023-09-08,2023-10-10,NOC,-14.29872404835586,-10.08038899979249,False,False
BSX,ST,BOSTON SCIENTIFIC CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,8.13672837454657,Florida,2023-11-16,2023-09-08,2023-10-10,BSX,-0.00436574008555457,0.7204827803612979,False,True
C,ST,"CITIGROUP, INC.","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,27.1241138539838,Florida,2023-11-16,2023-09-08,2023-10-10,C,-3.1027054219791017,-16.613743427174455,False,False
MRK,ST,"MERCK & COMPANY, INC. COMMON STOCK","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-3.37227486631205,Florida,2023-11-16,2023-09-08,2023-10-10,MRK,1.43924815022346,7.614764340916469,True,True
LLY,Stock,Eli Lilly and Company Common Stock,"Friday, September 8, 2023",Sale (Partial),"$1,001 - $15,000",New,,,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,13.7896093931846,Alabama,2023-10-15,2023-09-08,2023-10-13,LLY,-0.22658571391389604,2.565183613734434,False,True
JNJ,ST,JOHNSON & JOHNSON,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-16.2897082785302,Florida,2023-11-16,2023-09-08,2023-10-10,JNJ,-1.4750531722941385,6.087568833753676,False,True
TGT,ST,TARGET CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,17.9600060067007,Florida,2023-11-16,2023-09-08,2023-10-10,TGT,11.762764658907122,-6.423622322135536,True,False
WRB,ST,W.R. BERKLEY CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,23.267849875552,Florida,2023-11-16,2023-09-08,2023-10-10,WRB,-5.720396777531089,-11.610279130197188,False,False
AON,ST,AON PLC CLASS A ORDINARY SHARES,"Friday, September 8, 2023",Sale,"$15,001 - $50,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-19.1438786014284,Florida,2023-11-16,2023-09-08,2023-10-10,AON,-0.9607718136019128,6.400583067173216,False,True
AXP,ST,AMERICAN EXPRESS COMPANY,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,23.9590395060531,Florida,2023-11-16,2023-09-08,2023-10-10,AXP,2.7359358122400868,-4.234108226637456,True,False
ACN,ST,ACCENTURE PLC CLASS A ORDINARY SHARES,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,0.28769687955254,Florida,2023-11-16,2023-09-08,2023-10-10,ACN,1.4024026537036272,-0.08498489944901433,True,False
NSRGY,ST,NESTLE SA SPONSORED ADR REPRESENTING REGISTERED SHARES SERIES B,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-23.1895619753049,Florida,2023-11-16,2023-09-08,2023-10-10,NSRGY,1.7537014698553732,7.3437079386068245,True,True
ABBV,ST,ABBVIE INC.,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,4.55913161261175,Florida,2023-11-16,2023-09-08,2023-10-10,ABBV,-2.7935446327989055,3.5784200722126958,False,True
PEP,ST,"PEPSICO, INC.","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-21.3938830100233,Florida,2023-11-16,2023-09-08,2023-10-10,PEP,5.725463983743184,7.871827539122744,True,True
TEL,ST,TE CONNECTIVITY LTD. NEW SWITZERLAND REGISTERED SHARES,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-5.96960503593748,Florida,2023-11-16,2023-09-08,2023-10-10,TEL,0.989670975286705,-0.6534765307684598,True,False
PFE,ST,"PFIZER, INC.","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-33.2307540344429,Florida,2023-11-16,2023-09-08,2023-10-10,PFE,0.33253868901345074,19.28257620999497,True,True
DD,ST,"DUPONT DE NEMOURS, INC.","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-17.4330428361953,Florida,2023-11-16,2023-09-08,2023-10-10,DD,-2.547491444935901,9.093151876868333,False,True
ES,ST,EVERSOURCE ENERGY,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-19.8976025557763,Florida,2023-11-16,2023-09-08,2023-10-10,ES,5.063239254331419,5.628329533679233,True,True
GD,ST,GENERAL DYNAMICS CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,11.5110504099807,Florida,2023-11-16,2023-09-08,2023-10-10,GD,-12.192922593604937,-12.557410925273116,False,False
MMC,ST,"MARSH & MCLENNAN COMPANIES, INC.","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-8.8616169493837,Florida,2023-11-16,2023-09-08,2023-10-10,MMC,-1.870556127163181,2.5195311785835006,False,True
CLF,Stock,Cleveland-Cliffs Inc. Common Stock,"Friday, September 8, 2023",Purchase,"$50,001 - $100,000",New,,,"Tuberville, Tommy",2023-10-13,R,,Senate,,2023-11-09,23.9566485736109,Alabama,2023-10-15,2023-09-08,2023-10-13,CLF,12.845515977587096,18.825624986979108,True,True
TXN,ST,TEXAS INSTRUMENTS INCORPORATED,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-10.0339237599822,Florida,2023-11-16,2023-09-08,2023-10-10,TXN,2.0889064345487984,7.112859231175528,True,True
CMCSA,ST,COMCAST CORPORATION - CLASS A,"Friday, September 8, 2023",Sale,"$15,001 - $50,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-19.8262726748951,Florida,2023-11-16,2023-09-08,2023-10-10,CMCSA,-0.645658283145667,9.22513750452797,False,True
CB,ST,CHUBB LIMITED,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,10.4136912342271,Florida,2023-11-16,2023-09-08,2023-10-10,CB,-5.5767580138078365,-6.1455858036612465,False,False
ARE,ST,"ALEXANDRIA REAL ESTATE EQUITIES, INC.","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-7.20805718231264,Florida,2023-11-16,2023-09-08,2023-10-10,ARE,9.926620477436266,-3.1691353854080173,True,False
MAR,ST,MARRIOTT INTERNATIONAL - CLASS A,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,3.99036464220244,Florida,2023-11-16,2023-09-08,2023-10-10,MAR,2.630685128239807,1.6180337305638393,True,True
DUK,ST,DUKE ENERGY CORPORATION,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-10.7533423161553,Florida,2023-11-16,2023-09-08,2023-10-10,DUK,0.33210060504608174,-0.9055773313151994,True,False
ETN,ST,"EATON CORPORATION, PLC ORDINARY SHARES","Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,11.351922648975,Florida,2023-11-16,2023-09-08,2023-10-10,ETN,6.943722779616179,6.346483096806043,True,True
SHW,ST,SHERWIN-WILLIAMS COMPANY,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X141,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,8.47865999376194,Florida,2023-11-16,2023-09-08,2023-10-10,SHW,4.498383312056831,-4.541905924363077,True,False
HAL,ST,HALLIBURTON COMPANY,"Friday, September 8, 2023",Sale,"$1,001 - $15,000",NEW, MORGAN STANLEY IRA - X142,,Lois Frankel,2023-10-10,D, FL22,House,,2023-10-11,-23.4072025717597,Florida,2023-11-16,2023-09-08,2023-10-10,HAL,-2.8058332187374635,19.492033659841578,False,True
